,ma_GeV,ctau_20fb-1,ctau_50ab-1,ctau_3m
155,0.019129702166221944,22.573038381779995,3.1257278625164617,62.218050255089146
156,0.01978923047737719,22.573038381779995,3.1257278625164617,58.1400110236732
157,0.0204714971244164,22.573038381779995,3.1257278625164617,54.329265016939544
158,0.02117728604930235,22.573038381779995,3.1257278625164617,50.76829262217861
159,0.021907408221701355,22.573038381779995,3.1257278625164617,47.44072254171908
160,0.022662702570808373,22.573038381779995,3.1257278625164617,44.331256527141385
161,0.023444036949298138,22.573038381779995,3.1257278625164617,41.42559904675361
162,0.024252309130510356,22.573038381779995,3.1257278625164617,38.710391562979744
163,0.025088447840014343,22.573038381779995,3.1257278625164617,36.173151117507174
164,0.025953413822738764,22.573038381779995,3.1257278625164617,33.80221294184222
165,0.026848200946892158,22.573038381779995,3.1257278625164617,31.58667682943145
166,0.027773837345943193,22.573038381779995,3.1257278625164617,29.516357022797177
167,0.02873138659997262,22.573038381779995,3.1257278625164617,27.581735385297943
168,0.029721948957754034,22.573038381779995,3.1257278625164617,25.77391764222513
169,0.030746662600968134,22.573038381779995,3.1257278625164617,24.084592490056462
170,0.031806704952002926,,3.1257278625164617,22.505993385874923
171,0.03290329402684221,,3.1257278625164617,21.030862841283177
172,0.03403768983459745,,3.1257278625164617,19.652419056656722
173,0.03521119582529065,,3.1257278625164617,18.36432474233995
174,0.03642516038755219,,3.1257278625164617,17.160657983442483
175,0.037680978397953896,,3.1257278625164617,16.03588501428953
176,0.03898009282375826,,3.1257278625164617,14.984834777358254
177,0.040323996380925146,,3.1257278625164617,14.002675149736964
178,0.04171423324928069,,3.1257278625164617,13.084890727810583
179,0.04315240084681984,,3.1257278625164617,12.227262068038467
180,0.04464015166518076,,3.1257278625164617,11.425846288386127
181,0.04617919516840045,,3.1257278625164617,10.676958941227225
182,0.047771299757132776,,3.1257278625164617,9.977157074378066
183,0.04941829480058646,,3.1257278625164617,9.323223402388777
184,0.051122072738517675,,3.1257278625164617,8.712151515319928
185,0.052884591255691754,,3.1257278625164617,8.141132057003404
186,0.05470787553131367,,3.1257278625164617,7.6075398092426205
187,0.056594020566011025,,3.1257278625164617,7.108921622573124
188,0.058545193589043996,,3.1257278625164617,6.642985138095857
189,0.060563636548507285,,3.1257278625164617,6.20758824853291
190,0.06265166868738642,,3.1257278625164617,5.800729250053426
191,0.0648116892084279,,3.1257278625164617,5.420537639593625
192,0.06704618003088468,,3.1257278625164617,5.0652655153623884
193,0.06935770864230546,,3.1257278625164617,4.7332795409966995
194,0.07174893104864431,,3.1257278625164617,4.423053436422871
195,0.07422259482607957,,3.1257278625164617,4.13316096090093
196,0.07678154227804995,,3.1257278625164617,3.8622693559920895
197,0.07942871370113429,,3.1257278625164617,3.6091332183039904
198,0.08216715076352847,,3.1257278625164617,3.372588773844013
199,0.08500000000000002,,3.1257278625164617,3.1515485276575976
