ma_GeV,c_g2tau_ATLAS,c_g2tau_BelleII,c_g2tau_CMS24
88.04883581643465,858.529343913599,20.235730697631446,1144.7057918847986
94.37878277775371,867.2917638931812,20.44226291720368,1156.3890185242417
101.1637979766207,876.1223160289874,20.650401027098678,1168.16308803865
108.43659686896086,885.0374157084656,20.860531941709116,1180.0498876112874
116.23224686798518,894.0535878724012,21.073045157624588,1192.071450496535
124.58833642950081,903.1874858818505,21.288333198329525,1204.249981175801
133.54515629298973,912.4559236194622,21.50679237083854,1216.607898159283
143.14589375234786,921.8759196973455,21.728823807685938,1229.1678929297939
153.436840893001,931.4647528914155,21.95483477352572,1241.9530038552207
164.46761779946627,941.240028176751,22.185240221599923,1254.9867042356682
176.2914118095948,951.2197529976655,22.420464591441405,1268.2930039968876
188.96523396912076,961.4224236695738,22.660943845385386,1281.8965648927651
202.55019392306664,971.867122078628,22.907127747801734,1295.8228294381706
217.1117945694501,982.5736231224713,23.159482397497815,1310.0981641632952
232.72024789604072,993.5625136257933,23.418493030584997,1324.7500181677244
249.45081352303166,1004.8553237736137,23.68466711839087,1339.8070983648183
267.3841615839944,1016.4746724411596,23.958537792917287,1355.2995632548796
286.606761694825,1028.4444281712606,24.240667641113983,1371.2592375616807
