ma_GeV,cl,ctau
26.032719836400812,578.6688697940909,1625.9283307512876
26.196319018404907,575.3051219023839,1617.1958124128662
26.359918200409,576.2590909676634,1620.589185898663
26.52351738241309,572.9491574120959,1611.98034640262
26.68711656441718,573.9385968333111,1615.4568833877124
26.850715746421272,574.9491026844015,1618.9872653593766
27.014314928425364,575.9805422275608,1622.5712843808387
27.17791411042945,577.0327879226046,1626.2087427270303
27.34151329243353,573.8138394075536,1617.7990198091697
27.505112474437624,574.8992166987347,1621.5150092309968
27.668711656441715,576.0048954138668,1625.2835107849976
27.832310838445807,572.846128365236,1617.0098362131819
27.995910020449895,573.983584611984,1620.8541426788386
28.15950920245399,570.8710181982561,1612.6879227596762
28.32310838445808,572.0393307549292,1616.606146905179
28.48670756646217,573.2271584272762,1620.575413145193
28.650306748466264,570.1697943281127,1612.5345507467741
28.813905930470355,571.3872950549326,1616.5753440815681
28.977505112474432,568.3727437849399,1608.6345977518365
29.141104294478524,565.3902339186786,1600.7721701197922
29.30470347648261,566.6460493697957,1604.9017361154292
29.468302658486703,567.9205051200867,1609.0806592323681
29.6319018404908,569.2135393954692,1613.308871580342
29.79550102249489,570.525093662181,1617.5863119763667
29.95910020449898,571.8551125475111,1621.9129258008518
30.122699386503072,568.948059807902,1614.21503866508
30.286298568507164,570.3047069623725,1618.607011053697
30.44989775051125,571.6795348739581,1623.0476669676018
30.61349693251533,568.8179893321446,1615.454083262219
30.777096114519424,565.9852529505833,1607.931704412355
30.940695296523515,567.3932345650625,1612.450409137956
31.104294478527606,568.8189743227747,1617.016995675422
31.267893660531698,566.0287912882308,1609.5924066985442
31.43149284253579,563.2661210916948,1602.2361007447746
31.59509202453988,560.5305533121236,1594.9471271916882
31.75869120654397,561.9939493245147,1599.6000422566276
31.922290388548063,563.4745793797931,1604.2998011308882
32.085889570552155,560.7780483411034,1597.1008038445555
32.24948875255623,562.2818430476192,1601.8587255989946
32.41308793456032,563.8026929284752,1606.663214895174
32.576687116564415,565.3405853069477,1611.5143049582173
32.740286298568506,562.6868567034063,1604.4117318529347
32.9038854805726,564.2471341353906,1609.3194338730932
33.06748466257669,565.8243020310998,1614.2735165859056
33.23108384458078,563.2058213273745,1607.2524814072813
33.39468302658487,560.6116673937008,1600.2925209967718
33.55828220858896,558.0414991263573,1593.3928333691217
33.721881390593055,559.6498426592362,1598.4193542031844
33.88548057259713,561.2746994401484,1603.4915195720002
34.04907975460122,562.9160740769552,1608.609399383757
34.212678936605315,564.5739728980334,1613.7730674440706
34.376278118609406,562.0445551771991,1606.963215684778
34.5398773006135,563.7229742533675,1612.17968012137
34.70347648261759,561.2201411678917,1605.4338883511941
34.86707566462168,558.7395999269218,1598.7445030404028
35.03067484662577,560.4417915691005,1604.0191096998913
35.19427402862986,562.1602130930886,1609.3390028104395
35.357873210633954,563.8948817503297,1614.7042799404849
35.52147239263803,561.4464411641544,1608.087249114151
35.68507157464212,559.0193205522862,1601.5243869898552
35.848670756646214,556.6132403574838,1595.0150259795707
36.012269938650306,558.3733097160743,1600.4402361166315
36.1758691206544,560.1493728046912,1605.9103540793785
36.33946830265849,561.9414549304048,1611.4254950682114
36.50306748466258,563.7495827418898,1616.9857774663926
36.66666666666667,561.3749438669246,1610.5451458109428
36.83026584867076,559.0203567368859,1604.1557390222617
36.99386503067485,560.8493324703526,1609.7679200551227
37.15746421267893,562.6942344497235,1615.4250720678258
37.32106339468302,564.5550953062657,1621.1273269676228
37.48466257668712,562.2267375104577,1614.7968418022494
37.648261758691206,559.9176258669789,1608.5157059526418
37.8118609406953,557.6275211924266,1602.2833413675298
37.97546012269939,555.3561882956267,1596.099179105629
38.13905930470348,557.2403686601318,1601.8548881108231
38.30265848670757,554.9891763625585,1595.719912928663
38.46625766871166,556.89058465044,1601.5215888037847
38.62985685071576,558.80766135346,1607.3678362484102
38.79345603271983,560.7404481634404,1613.2588074465934
38.95705521472392,562.6889878579261,1619.1946572808279
39.120654396728014,564.6533242916173,1625.1755433188778
39.284253578732105,562.4267946531842,1619.091525590815
39.4478527607362,560.2178556944847,1613.0529584430278
39.61145194274029,562.2000926701855,1619.0794370907292
39.77505112474438,564.1980759615216,1625.1509328270565
39.93865030674847,562.0082765510035,1619.1570237994165
40.10224948875256,564.0228306449923,1625.2733138440904
40.265848670756654,561.8507619709618,1619.3229641411085
40.429447852760745,563.8817293124995,1625.4837319707483
40.59304703476482,561.7269848133884,1619.5759812218948
40.756646216768914,563.7742155847089,1625.7809273457206
40.920245398773005,565.8371963112879,1632.0310994312251
41.0838445807771,563.6997521978319,1626.1636825108612
41.24744376278119,565.7788453894303,1632.457777558749
41.41104294478528,567.8737355382292,1638.7973117210513
41.57464212678937,565.752893648131,1632.9685782849942
41.73824130879346,567.8637598079057,1639.3518126965255
41.901840490797554,565.7588466394893,1633.5623793952104
42.065439672801645,567.8855661052313,1639.9890748574744
42.22903885480572,570.0281362928265,1646.4614860851468
42.39263803680981,567.9386831329997,1640.7080276841998
42.55623721881391,570.0969930128597,1647.2237287109574
42.719836400818,572.2712178264438,1653.7853992444236
42.88343558282209,570.1965974869031,1648.0664218269287
43.04703476482618,568.1370430841213,1642.3869001575886
43.21063394683027,566.0923906613175,1636.7464268268373
43.37423312883436,568.2814205881539,1643.344852020332
43.53783231083845,570.4863272122985,1649.9892426102374
43.70143149284255,568.4553768967335,1644.3805566668584
43.86503067484662,566.4389104458179,1638.8099074928784
44.02862985685071,568.658514626326,1645.4931098940033
44.192229038854805,570.8940228344849,1652.222435616094
44.355828220858896,573.1455026885629,1658.9980996996862
44.51942740286299,575.4130226317127,1665.820319413189
44.68302658486708,573.4078109726454,1660.2712079394448
44.84662576687117,571.4165982983857,1654.7589778259335
45.01022494887526,569.4392382728244,1649.283262560683
45.17382413087935,571.7200571064509,1656.1389362118898
45.337423312883445,574.0169081324739,1663.0412313037352
45.50102249488752,572.0511692281328,1657.5923041118886
45.66462167689161,574.3630091169066,1664.5365807658386
45.828220858895705,576.6909781918056,1671.5278108939099
45.9918200408998,574.7363720282484,1666.1044881834428
46.15541922290389,572.7950392920527,1660.716277929672
46.31901840490798,575.1366807277968,1667.7442343097853
46.48261758691207,577.4945074485664,1674.819370437819
46.64621676891616,579.8685950803681,1681.9419219097165
46.80981595092025,577.9363078851882,1676.5720966116012
46.973415132924345,580.3252788762139,1683.7366067817347
47.13701431492842,578.4044065819202,1678.3952285981022
47.30061349693251,580.8082163555313,1685.601635921303
47.464212678936605,578.8985214903316,1680.2881255785214
47.627811860940696,577.0014096364929,1675.0080455928444
47.79141104294479,579.4183799146662,1682.2501683340927
47.95501022494888,577.5320595803436,1676.9970111588507
48.11860940695297,579.9637182134901,1684.2807585954065
48.28220858895706,578.0879666037973,1679.0539789170548
48.44580777096115,580.5342815145482,1686.3793184204176
48.60940695296525,582.9970725204556,1693.7528658614738
48.77300613496932,585.4764216914616,1701.1748737365733
48.93660531697341,587.972411854847,1708.6455966740302
49.100204498977504,590.4851265953563,1716.1652914368701
49.2638036809816,588.6120879230415,1710.9371514044078
49.42740286298569,591.139600915113,1718.4990092818455
49.59100204498978,589.2764363715605,1713.2955474746213
49.75460122699387,587.4250440291016,1708.1235442825841
49.91820040899796,585.5853127143962,1702.9827159486017
50.08179959100205,588.1233820373526,1710.5721318629721
50.245398773006144,590.6782734278326,1718.2108846265423
50.40899795501022,593.250073958705,1725.8992402937129
50.57259713701431,595.8388714545566,1733.6374670578668
50.7361963190184,594.0018788664519,1728.4974265095739
50.899795501022496,596.605463101267,1736.2780132264666
51.06339468302659,599.2261841243712,1744.1089122032588
51.22699386503068,597.3958709005904,1738.9835577589133
51.39059304703477,595.576768871652,1733.8882876139135
51.55419222903886,593.7687754484705,1728.8228384610652
51.71779141104295,596.3994807341206,1736.6801265004929
51.88139059304704,599.0473922847982,1744.587979209493
52.04498977505112,601.7126020021498,1752.5466759317746
52.20858895705521,604.395202539353,1760.5564981683137
52.3721881390593,602.5881898071644,1755.4874472270699
52.5357873210634,605.2856769317206,1763.5401430062484
52.69938650306749,603.4868868041933,1758.4916831756093
52.86298568507158,606.1992657030677,1766.5873095120253
53.02658486707567,608.9292457686905,1774.734723943686
53.19018404907976,607.1358110567364,1769.6976482725104
53.35378323108385,609.8807506024423,1777.8882497946681
53.51738241308794,608.09516087083,1772.8708233994607
53.68098159509202,606.3200604982512,1767.8816970242547
53.84458077709611,604.5553574887243,1762.92063283036
54.00817995910021,607.3096498542183,1771.136376530105
54.171779141104295,610.081692844313,1779.4044047624564
54.33537832310839,612.8715846482144,1787.7250143803321
54.49897750511248,615.6794242133628,1796.0985044341394
54.66257668711657,613.9135053193747,1791.1283156335303
54.82617586912066,616.736426078837,1799.54551555883
54.98977505112475,614.9776949365746,1794.593329671513
55.15337423312885,617.8157171854804,1803.05433369579
55.31697341513292,620.6719204320166,1811.568941876898
55.48057259713701,618.9171755053767,1806.6246953295226
55.644171779141104,617.1723898652893,1801.7074342841893
55.8077709611452,620.0406837519688,1810.256348384681
55.97137014314929,622.9272963536325,1818.8593001220431
56.13496932515338,621.1861292603558,1813.9490519570984
56.29856850715747,624.0879861841507,1822.596339835037
56.46216768916156,622.3534038711424,1817.7025760521196
56.62576687116565,625.2705339803383,1826.3943157033102
56.78936605316974,628.2062297194042,1835.140853785345
56.95296523517382,626.4748377530551,1830.253012826641
57.11656441717791,629.4259104780558,1839.0443510340453
57.280163599182,627.7007997625726,1834.1722266398435
57.443762781186095,630.6672828342249,1843.0084920219515
57.607361963190186,633.6525862648774,1851.9003381525467
57.77096114519428,631.9302548881584,1847.0330865439082
57.93456032719837,630.2173281640889,1842.1914363563894
58.09815950920246,633.2147387535937,1851.1179541988743
58.26175869120655,631.5077194137579,1846.2910727463086
58.42535787321064,634.5206504633094,1855.2629241761597
58.58895705521472,637.5526323609538,1864.291071098618
58.75255623721881,635.8479098777912,1859.4678350484617
58.9161554192229,638.8955308976322,1868.5417025758609
59.079754601227,641.9623927523363,1877.6724430900697
59.243353783231086,640.2597431789446,1872.8522728735381
59.40695296523518,643.3423670092549,1882.029132227962
59.57055214723927,641.645197990031,1877.2226426428256
59.73415132924336,644.7436286896543,1886.4457774268935
59.89775051124745,647.8615755645204,1895.72662469961
60.06134969325154,646.1661116204202,1890.9222519156094
60.22494887525562,644.4795679893887,1886.1422667464446
60.38854805725971,647.6097530693396,1895.4584374329518
60.5521472392638,645.9283581611002,1890.6912853954004
60.715746421267895,649.0744936702238,1900.0542240574775
60.87934560327199,647.3981406805308,1895.2996318065082
61.04294478527608,650.5602773500791,1904.7095100413273
61.20654396728017,648.888861297485,1899.9672086222495
61.37014314928426,652.0670512593979,1909.4242016515961
61.53374233128835,650.4004689392277,1904.693926392635
61.69734151329244,653.5947657041476,1914.1982130150498
61.86094069529652,656.8090902212949,1923.7617808615985
62.02453987730061,660.0435614905547,1933.3849864369192
62.1881390593047,658.3739486398058,1928.6427797811004
62.3517382413088,661.624759090068,1938.3140035888202
62.515337423312886,659.9597144932517,1933.5831379427557
62.67893660531698,658.3031012854034,1928.8754216920095
62.84253578732107,656.6548558481463,1924.1906864240261
63.00613496932516,655.0149152025202,1919.528765357133
63.16973415132925,658.2702392014762,1929.2120336339117
63.33333333333334,661.5459194856409,1938.955592341903
63.49693251533742,664.8420780687652,1948.7598066912046
63.66053169734151,668.1588378073943,1958.6250443821496
63.8241308793456,671.4963224052005,1968.5516756185707
63.987730061349694,669.8445109014723,1963.8513196524455
64.15132924335379,673.1987316329335,1973.8272431214982
64.31492842535788,671.5509875950183,1969.136934215142
64.47852760736197,674.9220096509837,1979.1623598049289
64.64212678936606,673.2782437081277,1974.4818665935861
64.80572597137015,676.6661335033019,1984.5570074423701
64.96932515337424,675.0262576678595,1979.8861019210528
65.13292433537832,673.3943857905302,1975.2372590440966
65.29652351738241,671.7704596855065,1970.610323950592
65.4601226993865,675.1668852457665,1980.7100063622574
65.6237218813906,673.5466496865745,1976.09214484979
65.78732106339469,676.960022678212,1986.2418271743213
65.95092024539878,680.3946690273239,1996.4545738542013
66.11451942740287,688.9656237824584,2021.7402442475836
66.27811860940696,692.4692161130749,2032.1576199539013
66.44171779141105,690.8275445902594,2027.4750755180742
66.60531697341514,694.3485851623522,2037.94396821204
66.76891615541922,697.8915539297833,2048.4778827156847
66.93251533742331,696.2489453440181,2043.790554301007
67.0961145194274,699.8095406584241,2054.3765349094924
67.2597137014315,698.1702920199342,2049.69740719957
67.42331288343559,701.7485907613202,2060.335695655865
67.58691206543968,700.112622853801,2055.664561807003
67.75051124744377,703.70870303379,2066.3554029210145
67.91411042944786,707.3271603403895,2077.112618489585
68.07770961145195,705.6898785253551,2072.435700484386
68.24130879345604,709.3263032089541,2083.2460391967866
68.40490797546012,707.6921205039476,2078.5766378564244
68.56850715746421,711.3465936658013,2089.4403530489594
68.7321063394683,709.7154344211182,2084.7782701985952
68.8957055214724,713.3880382667267,2095.6956182224526
69.05930470347649,711.7598278794069,2091.0406582490464
69.22290388548058,715.4506457092109,2102.0118984507403
69.38650306748467,719.1644133636705,2113.0512374956684
69.55010224948876,717.5344268011444,2108.3892629531665
69.71370143149285,721.2666038908463,2119.483091423628
69.87730061349694,719.6393944295646,2114.82778636306
70.04089979550102,723.390067280502,2125.976372025663
70.20449897750511,727.164055932602,2137.194155812505
70.3680981595092,725.5348195421827,2132.531162236874
70.5316973415133,729.3275049871625,2143.8043163238995
70.69529652351738,727.7008786988443,2139.147550258145
70.85889570552148,731.5123502656418,2150.476350805728
71.02249488752557,729.8882647591606,2145.8256294927914
71.18609406952966,733.7186128377404,2157.21035559744
71.34969325153375,737.572766740263,2168.6657519128394
71.51329243353784,735.9463157263536,2164.0064321691
71.67689161554192,739.8195546788194,2175.518388512285
71.84049079754601,738.1954838817222,2170.8646870621983
72.0040899795501,742.087901249113,2182.43349089334
72.1676891615542,746.0045087655642,2194.0741178935423
72.33128834355828,744.3778343496579,2189.4111735240303
72.49488752556238,748.3138344076391,2201.109298491371
72.65848670756647,746.6893837522082,2196.4515558225216
72.82208588957056,750.644872681249,2208.207474583671
72.98568507157465,749.0225810796314,2203.5547621072546
73.14928425357874,752.9976562471161,2215.3687733907464
73.31288343558282,756.997436285568,2227.2561522343763
73.47648261758691,755.372219590154,2222.5933269740426
73.640081799591,759.3918075204832,2234.5394704038135
73.8036809815951,757.7685989982726,2229.8812721879885
73.96728016359918,761.8080951397222,2241.8864873052994
74.13087934560328,760.1868325417332,2237.2327506330585
74.29447852760737,764.2463382423603,2249.2973474318756
74.45807770961146,762.6269600529247,2244.6479086096524
74.62167689161555,766.7065776866837,2256.7721999727146
74.78527607361964,770.811556138558,2268.971826449102
74.94887525562372,769.1888560711429,2264.3111987699626
75.11247443762781,773.3141775889472,2276.5712191438765
75.2760736196319,771.693217716088,2271.914502277527
75.439672801636,775.8389876176257,2284.2352378314567
75.60327198364008,780.010535232055,2296.6325571641905
75.76687116564418,778.3860332691308,2291.964048424179
75.93047034764827,782.5782660840046,2304.4227987339705
76.09406952965236,780.9553632728027,2299.757821365184
76.25766871165645,785.1683895556738,2312.278332376666
76.42126789366054,783.5470280257287,2307.616731589591
76.58486707566462,787.7809570639868,2320.199335923456
76.74846625766871,792.0412224239593,2332.8601974564554
76.9120654396728,790.4160216763461,2328.185991661682
77.07566462167689,794.6974342752292,2340.9096845378303
77.23926380368098,793.0736380956821,2336.2384863015236
77.40286298568508,797.3763101800379,2349.025351644073
77.56646216768917,795.7538626462905,2344.3570109446723
77.73006134969326,800.0779074811898,2357.2073927819597
77.89366053169735,804.4288623952144,2370.137749921984
78.05725971370144,802.8022851272514,2365.456006317523
78.22085889570552,807.1748650188595,2378.4506404853582
78.38445807770961,805.5495036599608,2373.7713949487006
78.5480572597137,809.9438247688944,2386.830658750701
78.71165644171779,808.3196252003725,2382.1537656740497
78.87525562372188,812.7358047869626,2395.278014639569
79.03885480572598,817.1794836491952,2408.484002613021
79.20245398773007,815.5508697812099,2403.7929223488572
79.36605316973416,813.9288336149133,2399.120302752814
79.52965235173825,818.3890860155859,2412.3756003282056
79.69325153374234,822.8771222082888,2425.713489555161
79.85685071574642,821.2505212973967,2421.0262712519816
80.02044989775051,825.760917564253,2434.4306603469195
80.1840490797546,830.2994180495074,2447.9185987195665
80.34764826175869,828.6681236129795,2443.216421050265
80.51124744376278,833.2292521656017,2456.771665838374
80.67484662576688,831.5988122419083,2452.0710056737857
80.83844580777097,836.1826931660918,2465.6939327937657
81.00204498977506,834.5530568515121,2460.994652388969
81.16564417177915,832.9298624861216,2456.313484512919
81.32924335378324,837.5309323453463,2469.987603508621
81.49284253578733,835.9084634105155,2465.3076065929454
81.65644171779141,834.2923711544528,2460.6455473095416
81.8200408997955,838.9107220634826,2474.3711451521776
81.98364008179959,843.5578830624333,2488.1824088082867
82.14723926380368,848.234037121252,2502.0798839070467
82.31083844580778,852.9393684251324,2516.0641196983042
82.47443762781187,857.6740623816182,2530.135669073873
82.63803680981596,856.0355322766464,2525.4061493056524
82.80163599182005,860.7939220076119,2539.548222663229
82.96523517382414,859.1559034861308,2534.819284243587
83.12883435582823,863.9381215116116,2549.032281387286
83.29243353783231,862.3005664220703,2544.3037932897696
83.4560327198364,867.1067463093428,2558.588117063298
83.61963190184049,871.942943036366,2572.9617106066994
83.78323108384458,870.2998832750507,2568.216005567957
83.94683026584869,868.6631122256914,2563.4880290678234
84.11042944785277,867.0325941447547,2558.777682985742
84.27402862985684,871.8811710881052,2573.188313563243
84.43762781186095,876.7600484632399,2587.689064796492
84.60122699386503,881.6694194950356,2602.2805128549335
84.76482617586913,880.027257670188,2597.5348074599506
84.92842535787321,884.9612963653422,2612.199705930288
85.09202453987731,883.3193410022911,2607.453746808405
85.25562372188139,888.2781872450056,2622.1925169672672
85.4192229038855,886.6363925336346,2617.4461788337776
85.58282208588957,891.6201872744531,2632.2592450676193
85.74642126789365,889.9785077617331,2627.512403519575
85.91002044989776,894.9873930197808,2642.400193333236
86.07361963190183,900.0276214021196,2657.381219668016
86.23721881390594,905.0993932871012,2672.4560800071563
86.40081799591002,903.4455308676136,2667.6723472456497
86.56441717791412,908.5428703408821,2682.82336093892
86.7280163599182,906.8889886839808,2678.038750134032
86.8916155419223,912.012042075207,2693.2663573753275
87.05521472392638,917.1671792515385,2708.5894128828554
87.21881390593049,915.5070114789759,2703.785390726686
87.38241308793457,920.6881809235997,2719.18599444881
87.54601226993864,919.0278829553124,2714.38078639412
87.70961145194275,924.2352342840321,2729.859388187111
87.87321063394683,922.5747623191112,2725.052873767197
88.03680981595093,927.8084462497302,2740.609926715862
88.20040899795501,933.0749390818801,2756.26459482943
88.36400817995911,931.4079251489954,2751.4379466469263
88.52760736196319,929.7469750053093,2746.628461093311
88.6912065439673,928.0920559189724,2741.8360478159852
88.85480572597137,933.3725269852289,2757.532639717736
89.01840490797545,938.6861241035601,2773.327797115638
89.18200408997956,944.033059938787,2789.22215411469
89.34560327198363,949.4135485685716,2805.2163490323833
89.50920245398774,947.7391291321571,2800.365508753823
89.67280163599182,953.1469233329714,2816.4410732187625
89.83640081799592,951.4720700676504,2811.5882039499443
90.0,956.9073284276745,2827.7456142272245
90.1635991820041,955.2319992244503,2822.8905995651435
90.32719836400818,960.6948814706747,2839.1303352680093
90.49079754601227,959.019034483823,2834.2730594552145
90.65439672801637,964.509701486098,2850.595603558469
90.81799591002044,962.8332951272047,2845.7359514679647
90.98159509202456,968.3519089026962,2862.141790322559
91.14519427402864,966.6749018348088,2857.279647442979
91.30879345603272,972.2216255636376,2873.7692707927545
91.4723926380368,970.5439768213458,2868.9045232184935
91.63599182004091,968.8722324266497,2864.056527445913
91.799591002045,967.2063617090531,2859.225198115816
91.9631901840491,972.7682007151382,2875.760198769016
92.12678936605316,978.3650309526494,2892.3993376230674
92.29038854805724,976.6918480147494,2887.545701592275
92.45398773006136,982.3172636370228,2904.270047983313
92.61758691206543,980.6433019909942,2899.413424328447
92.78118609406954,986.2974713815422,2916.223481601009
92.94478527607362,984.6226916778559,2911.3637593778853
93.10838445807772,990.3057843879296,2928.260034340714
93.2719836400818,988.6301474773223,2923.3971031279816
93.4355828220859,994.3423342329389,2940.380106074976
93.59918200408998,992.6658011618168,2935.5138559611364
93.76278118609407,998.4072538682238,2952.5841006847836
93.92638036809817,996.7297858741402,2947.714422255453
94.08997955010224,1002.5006776222184,2964.8724260659446
94.25357873210636,1000.8222361294212,2959.9992103913087
94.41717791411044,1006.6227412013089,2977.2454941334036
94.58077709611452,1004.9432878163542,2972.368632755897
94.7443762781186,1010.7735816914266,2989.7037208268175
94.90797546012271,1009.0930781988616,2984.823105748981
95.0715746421268,1014.953337559845,3002.247526116721
95.2351738241309,1013.271745917956,2997.3630497892646
95.39877300613496,1019.1621486564885,3014.8773340092994
95.56237218813904,1017.4794309931224,3009.9888893193656
95.72597137014316,1023.4001562164458,3027.5935725546565
95.88957055214723,1021.7162748248709,3022.701052814238
96.05316973415134,1027.6675028617606,3040.396673853018
96.21676891615542,1025.9824201966176,3035.499972787607
96.38036809815952,1024.3029918606564,3030.6193597609163
96.5439672801636,1030.27801127726,3048.3860858004855
96.7075664621677,1036.2907908460345,3066.2652134088776
96.87116564417178,1034.6031936231957,3061.359832468037
97.03476482617587,1040.6470243850513,3079.33153618814
97.19836400817996,1038.958114181053,3074.4216574685283
97.36196319018404,1045.0331814150516,3092.4864907820224
97.52556237218816,1043.3429212905744,3087.572009552767
