ma_GeV,gtau_445pb-1,gtau_20fb-1,gtau_50ab-1
0.6178150903866597,2.471630989298771,0.6039391473500659,0.08433256526201399
0.627720062243344,2.5861759925364893,0.6066306016256985,0.08466307483563233
0.6377838331792485,2.4696064101682658,0.6093295675656739,0.0849894642633673
0.6480089491024207,2.2422127686291815,0.6120218347903442,0.08531446904887467
0.6583979967375667,2.1291119382301846,0.6146918578214525,0.08564111089900153
0.6689536042804344,2.306321795835644,0.6173226674111845,0.08597271756387909
0.679678442062688,2.7342714757860027,0.6198972169340211,0.08631294385061385
0.6905752232274418,3.0365268542723336,0.6224099126397027,0.08666579165780416
0.7016467044156246,3.1641636669276534,0.6248617035592624,0.0870342503200021
0.7128956864633478,2.935459209170086,0.6272539336884416,0.08741774591683014
0.7243250151104546,3.0650538875750892,0.6295883168148159,0.08781495873728523
0.7359375817204274,3.061677710439554,0.6318669670561976,0.08822440676510977
0.7477363240118388,2.9123289069404406,0.6340924313367045,0.08864443408186926
0.7597242268015272,2.64421947371205,0.6362677239102543,0.08907319857674398
0.7719043227596897,2.29763200701154,0.6383963618004672,0.08950865892493423
0.7842796931770789,2.0319532072722577,0.6404823905043296,0.08994856079457651
0.7968534687445002,1.9526519265374822,0.6425304290664876,0.09039042223996759
0.8096288303448066,2.1038655514726714,0.644545722151652,0.0908315182366809
0.8226090098575903,2.516674538014065,0.6465341866320243,0.09126886431183838
0.835797290976776,3.1041477284147008,0.6485024608694837,0.09169919922035857
0.8491970100413216,3.502216252559621,0.6504579569852409,0.09211897533118035
0.8628115568792365,3.3097952944491995,0.6524089162824418,0.09252586967586614
0.8766443756651328,2.921799161161769,0.6543644679959351,0.09292072651982763
0.8906989657915239,2.6875388415398924,0.6563346915525927,0.0933049595425531
0.9049788827540918,2.6455245083290557,0.6583335654291047,0.09368016485828
0.919487739051148,2.8477191024839117,0.6603886792919093,0.0940481343752294
0.9342292050975147,2.784080421885713,0.6625335229159903,0.09441086996384825
0.9492070101530568,2.453324977975966,0.664804730727441,0.09477059847884398
0.9644249432661008,2.246921776461105,0.667242292468122,0.0951297876821566
0.97988685423198,2.304685309019597,0.6698897761352997,0.09549116311649722
0.9955966545669448,2.7791872378235882,0.6727945638567432,0.09585772598168996
1.0115583184976897,2.8884186259443094,0.6760081014015531,0.09623277206879884
1.0277758839667428,2.6325047909026944,0.6795730250960763,0.09661941343924633
1.0442534536539745,2.60776483877848,0.6834658326180436,0.09701841419584757
1.0609951960144834,2.7538772101860056,0.6876369119079571,0.09742972031581698
1.0780053463331227,3.080330445341442,0.6920309616758066,0.09785324627933596
1.0952882077959305,3.5359572135146644,0.6965866007094236,0.09828887290061654
1.1128481525787413,3.3132109662447125,0.7012359431378538,0.09873644461274307
1.130689622953246,2.9186755245720124,0.7059041485171567,0.09919576658336748
1.148817132410789,2.8000805163908358,0.7105089453605675,0.09966660165178379
1.1672352668041786,2.5849586694700464,0.7149601266627432,0.10014866707740397
1.1859486855078056,2.455002203928464,0.7191593169907199,0.10064163108913017
1.2049621225963605,2.3249526803666374,0.7230460622862132,0.10114510922456152
1.2242803880424473,2.500298289652926,0.7266540389130118,0.10165866044739036
1.243908368933399,3.010746019194344,0.7300337511909136,0.10218178303072832
1.2638510307076014,3.3965441452337237,0.7332415154203757,0.10271398246496322
1.2841134184106369,3.6720626169546184,0.7363398723774104,0.10325499858469023
1.3047006579715674,3.535938015158094,0.7393980244463796,0.10380460930004226
1.3256179574996803,3.2756244114573523,0.7424922987447863,0.10436255900233676
1.3468706086020223,3.1156039561745565,0.7457066376652592,0.104928556168378
1.3684639877220581,3.4343338613633327,0.7491331183346784,0.1055022708227907
1.3904035574997886,3.3753044331837128,0.7528690093795589,0.10608333185063529
1.412694868153677,2.8420155317584372,0.7569520781261574,0.10667132415215087
1.4353435588847292,2.8576536115015543,0.7613599598085847,0.10726578563104607
1.4583553593030851,2.8558728894171166,0.7660649126634475,0.10786620400731058
1.4817360908774815,3.120699255134216,0.7710356652201719,0.10847201344505006
1.5054916684079518,3.512541224229292,0.7762371612815139,0.10908259098535328
1.52962810152214,3.4233118291261126,0.7816302895773072,0.1096972527736808
1.5541514961955978,3.373035681775506,0.7871715972466952,0.11031525007071909
1.5790680562964643,3.0045898581701604,0.7928129862596731,0.11093576503507163
1.6043840851548994,2.556995211503443,0.7985013918420548,0.1115579062655543
1.6301059871576915,2.7963976020725387,0.8041784419189006,0.11218084100442
1.6562402693684162,3.5258356222083744,0.8097802619765206,0.11280454155282955
1.6827935431735843,4.613075096888903,0.8152598614153921,0.11342933599547146
1.7097725259551677,4.764726938045227,0.820613020848887,0.1140555986267359
1.737184042789953,4.323774455194776,0.825841337150981,0.11468375277534197
1.7650350281761258,4.2673488469408385,0.8309470655391147,0.1153142745209755
1.7933325277875463,4.194117273440038,0.8359331757789689,0.11594769664047419
1.8220837002561494,3.924961865922484,0.8408034119973241,0.11658461279641191
1.851295818982911,3.732637788539022,0.845562356308535,0.11722568198161389
1.880976273977863,3.203813202174612,0.8502154964711575,0.11787163323385456
1.9111325737295914,3.6097862548124278,0.8547692978028385,0.11852327063574128
1.9417723471047246,3.8785816208235158,0.8592314044049367,0.11918147861558205
1.9729033452778555,3.5674223036391557,0.8636129392620745,0.11984722756586769
2.0045334436924245,3.8736020845218744,0.867928572074022,0.120521579796876
2.0366706440530202,4.331867791698263,0.8721948157996356,0.1212056958438263
2.06932307634964,5.464318470692885,0.8764300897312187,0.12190084114698138
2.102499000914387,5.693148929863692,0.880654855591009,0.12260839312511143
2.1362068105111565,4.50983418845274,0.8848917617851642,0.12332984866380552
2.170455032458808,3.3253491485374362,0.889165796264498,0.12406683204123921
2.205252330788391,3.4251659963368355,0.8935044484648468,0.12482110331519072
2.2406075084349526,3.958761625950812,0.8979378808247767,0.1255945671963392
2.276529509464474,4.133663599266036,0.9024991104044362,0.12638928243418465
2.3130274213365283,3.9199498111636046,0.9072240386873186,0.12720746313489908
2.350110477203193,3.48308879333125,0.9121316782682122,0.12805043079083855
2.387788058244842,3.0795822771315002,0.9172025130396061,0.12891746738663692
2.426069696043361,3.412748222361481,0.9224100145008999,0.12980748493911776
2.464965074993437,4.907545261812091,0.9277247289617756,0.13071924168241733
2.5044840347524793,5.556342066517493,0.9331140737086457,0.13165133086072436
2.5446365727298432,4.976674187751772,0.9385421211098409,0.13260216884693157
2.585432846615941,4.304217381551997,0.9439693700001018,0.13356998255005692
2.626883176951918,4.24381970604771,0.9493525036504211,0.13455279607234122
2.6689980497405097,4.995749749203885,0.95464413359299,0.13554841657487454
2.7117881190987694,5.377763477914607,0.9597955280725665,0.13655441930844772
2.755264209953323,5.265404403957882,0.9648071014121462,0.1375681317640574
2.799437320778824,4.815609045689567,0.9697263324991823,0.13858661689510862
2.844318626380331,4.202859126574388,0.9746073597119338,0.13960665536085498
2.8899194807202724,4.106278611384721,0.9795099780627602,0.14062472673798357
2.9362514197907537,4.3806043323098205,0.9845000308396042,0.1416369896444847
2.9833261645318934,4.737596490718792,0.9896498243975227,0.14263926071703886
3.031155623796971,4.991842376587046,0.995038567365855,0.1436269923800988
3.0797518973650844,5.467912293882437,1.000752835602873,0.14459524934163226
3.129127279002138,4.905776117514175,1.0068870642994097,0.14553868374711923
3.179294259570874,4.4258739068315345,1.0135290478210777,0.1464529293541752
3.2302655301907914,5.385922735422713,1.02068437869934,0.14734177122697376
3.2820539854487123,5.907944873309522,1.02832470271993,0.14821260832950856
3.334672726660815,6.082252769786046,1.0364175517160799,0.14907365972158218
3.388135065186986,5.701749470481323,1.0449260845572166,0.14993401795532454
3.4424545257982815,5.569475845626965,1.0538087678180528,0.1508037098633602
3.497644850098402,4.780132883773311,1.0630190371781996,0.15169376094847709
3.5537199999999993,4.483097464723197,1.0725049384881526,0.15261626357192565
