ma_GeV,c_g2e
0.07181039092537353,53.55010075273355
0.07348872892180387,53.57800877974392
0.0752062926959241,53.60593630772054
0.07696399902471159,53.63388951697979
0.07876278611187058,53.66187447991093
0.08060361408861345,53.68989716441959
0.08248746552614586,53.71796343721024
0.08441534596012985,53.746079066912685
0.0863882844274045,53.774249727054745
0.08840733401525062,53.80248099888394
0.09047357242349298,53.83077837452344
0.09258810253973955,53.859147257529614
0.09475205302806543,53.88759296802105
0.0969665789314552,53.916120743592856
0.09923286228832551,53.944735740971346
0.10155211276345681,53.97344303857566
0.1039255682936713,54.002247638184514
0.10635449574860112,54.031154466648786
0.10884019160690066,54.060168377510294
0.11138398264826195,54.089294152163774
0.11398722666160525,54.11853650152142
0.11665131316981961,54.14790006753026
0.1193776641714437,54.17738942343297
0.12216773489967918,54.20700907543103
0.1250230145991456,54.236763463454345
0.12794502732078733,54.266656961995515
0.1309353327353611,54.2966938808571
0.13399552696593384,54.326878465846505
0.1371272434398401,54.35721489934083
0.14033215376054847,54.38770730075642
0.14361196859990788,54.41835972737944
0.1469684386112446,54.449176174192736
0.15040335536380253,54.480160574640756
0.15391855229902054,54.51131680085304
0.1575159057091623,54.542648663826114
0.1611973357388157,54.57415991380022
0.16496480740980207,54.605854240354105
0.16882033167003627,54.63773527263978
0.17276596646690365,54.66980657952015
0.17680381784572086,54.702071669733485
0.18093604107387165,54.7345339921208
0.1851648417912156,54.7671969354886
0.18949247718738216,54.80006382897409
0.1939212572065831,54.8331379423122
0.19845354578058033,54.8664224857764
0.2030917620904737,54.89992061043577
0.20783838185797573,54.9336354083593
0.2126959386668692,54.96756991286122
0.2176670253153459,55.00172709873967
0.22275429519995588,55.03610988261764
0.22796046373189796,55.0707211232374
0.23328830978641582,55.10556362186806
0.2387406771860647,55.14064012273891
0.2443204762186489,55.17595331354089
0.2500306851906324,55.211505825811514
0.25587435201685893,55.24730023576679
0.26185459584742327,55.28333906478513
0.26797460873256923,55.31962478015461
0.27423765732649497,55.35615979585536
0.28064708463098387,55.392946473375915
0.28720631177978284,55.42998712264534
0.29391883986468875,55.467284002981174
0.3007882518043099,55.50483932414251
0.307818214256508,55.54265524743962
0.3150124795755328,55.58073388691287
0.32237488781490303,55.619077310575975
0.3299093687770939,55.65768754175722
0.337619944111134,55.69656656047112
0.34551072945922184,55.7357163046924
0.35358593665351795,55.775138673027826
0.36184987596427465,55.81483552361368
0.3703069584005141,55.85480867902943
0.378961698064472,55.8950599260017
0.38781871456107236,55.93559101770766
0.3968827354637166,55.97640367575402
0.40615859883769795,56.017499591892246
0.4156512558225992,56.0588804301101
0.4253657732750387,56.100547828631036
0.4353073364731892,56.14250340197155
0.4454812518844989,56.184748743091156
0.4558929499981064,56.22728542554894
0.4665479882234473,56.270115005723724
0.47745205385661316,56.31323902506439
0.48861096711603264,56.35665901235124
0.5000306842491095,56.40037648612586
0.5117173007114605,56.444392956895044
0.5236770544204655,56.48870992956746
0.5359163290848514,56.53332890596246
0.5484416576121021,56.57825138702755
0.5612597255954972,56.623478875451596
0.5743773748826587,56.66901287784131
0.5878016072274912,56.714854907524504
0.6015395880274839,56.761006486755825
0.6155986501483508,56.807469149217226
0.6299862978380694,56.85424444246144
0.644710210732387,56.90133393032749
0.659778247953954,56.94873919535817
0.6751984523072502,56.99646184120056
0.6909790545715645,57.044503494956395
0.7071284778942997,57.092865809551206
0.7236553422869657,57.14155046600261
0.7405684692262434,57.190559175758786
0.757876886362593,57.23989368285511
0.7755898323389001,57.289555765599076
0.7937167617217551,57.33954724088665
0.812267350047972,57.38986996314283
0.8312514989890631,57.440525828384644
0.8506793416364162,57.49151677571906
0.8705612479099865,57.54284478926527
0.8909078300934142,57.59451190001205
0.9117299484984922,57.64652018760644
0.933038717262037,57.69887178207245
0.9548455102782294,57.75156886545435
0.9771619672696181,57.80461367338266
1.0,57.8580084965607
1.0,57.8580084965607
1.0722672220103233,58.02142070383371
1.1497569953977358,58.1881153134549
1.2328467394420661,58.35816533889752
1.321941148466029,58.53164909182854
1.4174741629268053,58.70865032140789
1.5199110829529336,58.88925827647218
1.6297508346206442,59.07356768959205
1.7475284000076838,59.261678684245574
1.8738174228603839,59.45369660575598
2.0092330025650473,59.64973178175395
2.154434690031884,59.849899216164054
2.3101297000831598,60.0543182243085
2.4770763559917106,60.26311201752032
2.6560877829466865,60.47640724717523
2.848035868435802,60.69433351918104
3.0538555088334154,60.91702289089698
3.2745491628777286,61.14460936273924
3.511191734215131,61.37722837938428
3.7649358067924683,61.61501634858265
4.0370172585965545,61.85811019629785
4.328761281083058,62.10664696567762
4.641588833612779,62.360763470060526
4.977023564332112,62.620596014953605
5.3366992312063095,62.88628018774778
5.722367659350217,63.157950729032706
6.1359072734131725,63.43574148541439
6.579332246575681,63.71978544717715
7.054802310718643,64.01021487106034
7.564633275546289,64.30716148677455
8.111308307896872,64.61075678436676
8.697490026177835,64.92113237822579
9.326033468832199,65.23842044239501
10.0,65.56275421121258
10.722672220103231,65.89426853855012
11.497569953977356,66.23310050889636
12.32846739442066,66.57939009343431
13.219411484660293,66.93328084454009
14.174741629268055,67.29492062261026
15.199110829529339,67.66446234975814
16.297508346206442,68.04206478812402
17.47528400007684,68.42789332401917
18.73817422860384,68.82212079395316
20.09233002565047,69.22492829228193
21.544346900318846,69.63650601798582
23.101297000831604,70.05705411933288
24.770763559917114,70.48678355103286
26.560877829466868,70.92591696486303
28.48035868435802,71.37468959221776
30.538555088334157,71.83335017956163
32.74549162877728,72.30216192151451
35.11191734215131,72.78140344866449
37.64935806792467,73.27136984202814
40.370172585965555,73.77237370483044
43.287612810830595,74.28474627150138
46.4158883361278,74.80883859781638
49.770235643321115,75.34502280186597
53.3669923120631,75.89369342592533
57.22367659350217,76.45526877573977
61.35907273413173,77.03019258373092
65.79332246575683,77.61893556933367
70.54802310718645,78.22199724570902
75.64633275546291,78.83990782141672
81.11308307896873,79.4732304280041
86.97490026177834,80.12256321525871
93.26033468832199,80.7885419753978
100.0,81.47184284394136
107.22672220103232,82.17318529077048
114.97569953977356,82.89333540453613
123.28467394420659,83.6331095045998
132.19411484660287,84.39337811995038
141.74741629268047,85.17507038002788
151.99110829529332,85.97917886862754
162.9750834620645,86.80676499897908
174.7528400007685,87.65896497828088
187.3817422860385,88.53699643571268
200.9233002565048,89.44216580594956
215.44346900318845,90.37587656826209
231.01297000831605,91.33963846085315
247.70763559917114,92.33507780849638
265.6087782946687,93.36394912450537
284.8035868435802,94.4281481763199
305.3855508833416,95.52972673596123
327.45491628777285,96.67090927738687
351.1191734215131,97.85411192967719
376.49358067924675,99.08196405741472
403.70172585965537,100.3573328993842
432.8761281083057,101.68335180202739
464.1588833612782,103.06345267321308
497.7023564332114,104.50140342632145
533.6699231206312,106.00135134377793
572.236765935022,107.56787349860518
613.5907273413176,109.20603563116495
657.9332246575682,110.92146120639764
705.4802310718645,112.72041280908725
756.463327554629,114.6098885406582
811.1308307896873,116.59773683500254
869.7490026177834,118.69279397483437
932.60334688322,120.90504980554597
1000.0,123.24584878600987
